grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date,relevant_product,territory_id,rep_id,wa_messages_sent,wa_open_count,wa_click_count,wa_delivered_count,wa_last_sent_date,wa_first_sent_date,wa_ever_opened,wa_ever_clicked,wa_open_rate,wa_click_rate,rep_total_visits,rep_retailer_meetings,rep_grower_meetings,rep_campaigns_conducted,rep_last_visit_date,avg_stock_qty,min_stock_qty,retailers_with_stock,total_retailers,out_of_stock_count,pct_retailers_stocked,stock_status
GRW_02217,Punjab,Amritsar,Amritsar_T040,Punjabi,smartphone,64,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Score 250 EC,2026-03-11 16:27:10,2.25,1,2026-03-04,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0131,REP_0131,1.0,0.0,0.0,1.0,2026-01-16,2026-01-16,0.0,0.0,0.0,0.0,86,27,17,42,2026-03-17,120.0,120.0,1.0,1.0,0.0,1.0,healthy
GRW_02218,Madhya Pradesh,Ujjain,Ujjain_T046,Hindi,unknown,48,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,3.03,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0153,REP_0153,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,33,11,8,14,2026-03-29,39.25,1.0,4.0,4.0,0.0,1.0,healthy
GRW_02219,Bihar,Muzaffarpur,Muzaffarpur_T024,Hindi,unknown,30,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",0,,,0.95,0,,maize,2025-10-20,2026-02-20,,,Actara 25 WG,TER_0094,REP_0094,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,51,24,12,15,2026-03-22,0.0,,,,0.0,0.0,out_of_stock
GRW_02220,Rajasthan,Bikaner,Bikaner_T101,Hindi,smartphone,49,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Score 250 EC,2026-02-17 11:37:09,1.24,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0338,REP_0338,1.0,0.0,0.0,1.0,2025-12-21,2025-12-21,0.0,0.0,0.0,0.0,47,13,16,18,2026-03-06,57.5,0.0,5.0,6.0,1.0,0.8333333333333334,healthy
GRW_02221,Rajasthan,Jaipur,Jaipur_T015,Hindi,smartphone,47,male,,0,,,1.24,1,2026-03-03,unknown,,,,,Tilt 250 EC,TER_0053,REP_0053,1.0,1.0,0.0,1.0,2026-02-20,2026-02-20,1.0,0.0,1.0,0.0,79,30,24,25,2026-03-21,77.0,77.0,1.0,1.0,0.0,1.0,healthy
GRW_02222,Bihar,Patna,Patna_T094,Hindi,smartphone,37,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",0,,,0.83,1,2026-01-13,maize,2025-10-20,2026-02-20,,,Actara 25 WG,TER_0298,REP_0298,1.0,0.0,0.0,1.0,2025-11-24,2025-11-24,0.0,0.0,0.0,0.0,84,27,25,32,2026-03-01,17.0,17.0,1.0,1.0,0.0,1.0,healthy
GRW_02223,Maharashtra,Jalgaon,Jalgaon_T087,Marathi,keypad,68,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,1.64,1,2025-10-25,safflower,2025-10-15,2026-02-20,,,Score 250 EC,TER_0302,REP_0302,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,113,42,22,49,2026-03-14,65.0,17.0,3.0,3.0,0.0,1.0,healthy
GRW_02224,Bihar,Patna,Patna_T101,Hindi,smartphone,70,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Alto 5 SC,2026-02-02 10:35:41,1.48,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0298,REP_0298,1.0,0.0,0.0,1.0,2026-01-14,2026-01-14,0.0,0.0,0.0,0.0,84,27,25,32,2026-03-01,18.5,7.0,2.0,2.0,0.0,1.0,healthy
GRW_02225,Haryana,Rohtak,Rohtak_T118,Hindi,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Cruiser 350 FS,2026-03-14 13:29:19,6.36,1,2026-03-05,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0396,REP_0396,1.0,1.0,0.0,1.0,2025-10-09,2025-10-09,1.0,0.0,1.0,0.0,54,23,14,17,2026-03-22,89.0,59.0,2.0,2.0,0.0,1.0,healthy
GRW_02226,Punjab,Amritsar,Amritsar_T097,Punjabi,keypad,31,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.84,1,2026-01-05,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0329,REP_0329,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,48,24,6,18,2026-03-22,100.0,1.0,2.0,2.0,0.0,1.0,healthy
GRW_02227,Haryana,Hisar,Hisar_T115,Hindi,smartphone,33,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.91,1,2026-01-29,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0398,REP_0398,1.0,0.0,0.0,1.0,2025-11-29,2025-11-29,0.0,0.0,0.0,0.0,24,9,5,10,2026-03-14,65.0,0.0,3.0,4.0,1.0,0.75,healthy
GRW_02228,Bihar,Patna,Patna_T013,Hindi,keypad,55,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,0.83,0,,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0034,REP_0034,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,64,25,21,18,2026-03-22,11.0,11.0,1.0,1.0,0.0,1.0,healthy
GRW_02229,Uttar Pradesh,Varanasi,Varanasi_T045,Hindi,keypad,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.92,1,2025-10-10,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0102,REP_0102,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,90,31,27,32,2026-03-29,15.0,15.0,1.0,1.0,0.0,1.0,healthy
GRW_02230,Uttar Pradesh,Agra,Agra_T028,Hindi,smartphone,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,0.55,1,2025-12-24,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0079,REP_0079,1.0,0.0,0.0,1.0,2025-10-26,2025-10-26,0.0,0.0,0.0,0.0,65,29,16,20,2026-03-08,3.0,3.0,1.0,1.0,0.0,1.0,healthy
GRW_02231,West Bengal,Bardhaman,Bardhaman_T144,Bengali,smartphone,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",1,Kavach 75 WP,2026-03-24 15:31:46,0.98,0,,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0476,REP_0476,1.0,0.0,0.0,1.0,2026-02-11,2026-02-11,0.0,0.0,0.0,0.0,65,30,18,17,2026-03-29,58.6,10.0,5.0,5.0,0.0,1.0,healthy
GRW_02232,Maharashtra,Amravati,Amravati_T020,Marathi,smartphone,36,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.64,1,2025-12-28,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0083,REP_0083,1.0,0.0,0.0,1.0,2025-11-01,2025-11-01,0.0,0.0,0.0,0.0,39,18,9,12,2026-02-20,6.0,6.0,1.0,1.0,0.0,1.0,healthy
GRW_02233,Gujarat,Ahmedabad,Ahmedabad_T031,Gujarati,smartphone,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.57,1,2026-02-14,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0078,REP_0078,1.0,0.0,0.0,1.0,2025-11-26,2025-11-26,0.0,0.0,0.0,0.0,75,34,16,25,2026-02-20,54.5,0.0,3.0,4.0,1.0,0.75,healthy
GRW_02234,Punjab,Amritsar,Amritsar_T109,Punjabi,smartphone,63,male,,0,,,0.76,1,2025-11-10,unknown,,,,,Tilt 250 EC,TER_0395,REP_0395,1.0,0.0,0.0,1.0,2025-10-12,2025-10-12,0.0,0.0,0.0,0.0,55,17,13,25,2026-03-09,94.0,65.0,2.0,2.0,0.0,1.0,healthy
GRW_02235,Punjab,Amritsar,Amritsar_T128,Punjabi,smartphone,33,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Actara 25 WG,2026-02-05 10:27:52,1.64,1,2026-01-30,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0428,REP_0428,1.0,0.0,0.0,1.0,2025-10-29,2025-10-29,0.0,0.0,0.0,0.0,88,32,27,29,2026-03-29,11.0,11.0,1.0,1.0,0.0,1.0,healthy
GRW_02236,Gujarat,Mehsana,Mehsana_T106,Gujarati,keypad,69,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.98,1,2025-12-12,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0394,REP_0394,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96,47,22,27,2026-03-28,24.0,9.0,5.0,5.0,0.0,1.0,healthy
GRW_02237,West Bengal,Nadia,Nadia_T085,Bengali,smartphone,63,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,1.2,1,2025-11-20,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0323,REP_0323,1.0,0.0,0.0,1.0,2025-10-28,2025-10-28,0.0,0.0,0.0,0.0,65,28,15,22,2026-03-15,0.0,,,,0.0,0.0,out_of_stock
GRW_02238,Maharashtra,Jalgaon,Jalgaon_T042,Marathi,smartphone,41,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Topik 15 WP,2026-03-14 14:47:04,0.99,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0137,REP_0137,1.0,0.0,0.0,1.0,2025-11-01,2025-11-01,0.0,0.0,0.0,0.0,51,25,13,13,2026-03-29,67.0,29.0,2.0,2.0,0.0,1.0,healthy
GRW_02239,Madhya Pradesh,Ratlam,Ratlam_T090,Hindi,smartphone,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Tilt 250 EC,2026-02-23 16:36:30,1.64,1,2026-02-18,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0271,REP_0271,1.0,0.0,0.0,1.0,2025-10-09,2025-10-09,0.0,0.0,0.0,0.0,84,39,15,30,2026-03-22,17.5,7.0,4.0,4.0,0.0,1.0,healthy
GRW_02240,West Bengal,Nadia,Nadia_T059,Bengali,smartphone,56,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",1,,2026-04-09 09:26:31,1.28,0,,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0224,REP_0224,1.0,0.0,0.0,1.0,2026-01-12,2026-01-12,0.0,0.0,0.0,0.0,80,32,23,25,2026-03-20,67.0,15.0,2.0,2.0,0.0,1.0,healthy
GRW_02241,Rajasthan,Sikar,Sikar_T017,Hindi,smartphone,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.78,1,2025-10-26,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0076,REP_0076,1.0,0.0,0.0,1.0,2025-10-26,2025-10-26,0.0,0.0,0.0,0.0,74,32,15,27,2026-03-15,69.2,5.0,5.0,5.0,0.0,1.0,healthy
GRW_02242,Punjab,Ludhiana,Ludhiana_T099,Punjabi,smartphone,48,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.44,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0348,REP_0348,1.0,0.0,0.0,1.0,2025-12-24,2025-12-24,0.0,0.0,0.0,0.0,64,32,15,17,2026-03-26,9.0,9.0,1.0,1.0,0.0,1.0,healthy
GRW_02243,Rajasthan,Jaipur,Jaipur_T038,Hindi,smartphone,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.6,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0119,REP_0119,1.0,0.0,0.0,1.0,2025-11-16,2025-11-16,0.0,0.0,0.0,0.0,77,27,25,25,2026-03-15,71.0,71.0,1.0,1.0,0.0,1.0,healthy
GRW_02244,Karnataka,Vijayapura,Vijayapura_T097,Kannada,smartphone,25,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.4,1,2025-12-03,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0359,REP_0359,1.0,1.0,0.0,1.0,2025-11-28,2025-11-28,1.0,0.0,1.0,0.0,88,32,32,24,2026-03-29,79.5,70.0,2.0,2.0,0.0,1.0,healthy
GRW_02245,Gujarat,Mehsana,Mehsana_T136,Gujarati,keypad,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.13,1,2026-02-20,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0460,REP_0460,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,82,33,19,30,2026-03-29,88.33333333333333,25.0,3.0,3.0,0.0,1.0,healthy
GRW_02246,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T103,Hindi,smartphone,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-03-25 15:36:52,0.73,1,2026-03-22,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0306,REP_0306,1.0,1.0,1.0,1.0,2026-02-28,2026-02-28,1.0,1.0,1.0,1.0,51,15,13,23,2026-03-29,30.0,30.0,1.0,1.0,0.0,1.0,healthy
GRW_02247,Punjab,Ludhiana,Ludhiana_T086,Punjabi,smartphone,47,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.12,1,2025-12-21,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0315,REP_0315,1.0,0.0,0.0,1.0,2025-12-06,2025-12-06,0.0,0.0,0.0,0.0,35,12,12,11,2026-03-21,104.5,63.0,2.0,2.0,0.0,1.0,healthy
GRW_02248,Gujarat,Mehsana,Mehsana_T049,Gujarati,keypad,73,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.52,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0196,REP_0196,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,72,35,15,22,2026-03-29,0.0,,,,0.0,0.0,out_of_stock
GRW_02249,Madhya Pradesh,Ujjain,Ujjain_T116,Hindi,smartphone,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Score 250 EC,2025-11-03 16:37:49,0.87,1,2025-10-24,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0384,REP_0384,1.0,1.0,1.0,1.0,2025-10-08,2025-10-08,1.0,1.0,1.0,1.0,49,19,8,22,2026-03-12,30.5,4.0,2.0,2.0,0.0,1.0,healthy
GRW_02250,Punjab,Patiala,Patiala_T107,Punjabi,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.5,1,2025-12-19,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0388,REP_0388,1.0,0.0,0.0,1.0,2025-11-13,2025-11-13,0.0,0.0,0.0,0.0,82,41,18,23,2026-03-29,57.0,53.0,2.0,2.0,0.0,1.0,healthy
GRW_02251,Madhya Pradesh,Sehore,Sehore_T079,Hindi,unknown,70,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,1.11,1,2026-03-25,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0275,REP_0275,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,58,23,12,23,2026-03-28,72.33333333333333,0.0,2.0,3.0,1.0,0.6666666666666666,watch
GRW_02252,Rajasthan,Bikaner,Bikaner_T098,Hindi,smartphone,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,0.92,1,2026-01-08,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0338,REP_0338,1.0,0.0,0.0,1.0,2025-11-08,2025-11-08,0.0,0.0,0.0,0.0,47,13,16,18,2026-03-06,99.0,99.0,1.0,1.0,0.0,1.0,healthy
GRW_02253,Madhya Pradesh,Sehore,Sehore_T120,Hindi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Actara 25 WG,2026-02-17 18:45:33,1.64,1,2026-02-11,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0407,REP_0407,1.0,1.0,0.0,1.0,2025-10-28,2025-10-28,1.0,0.0,1.0,0.0,59,14,21,24,2026-03-08,17.25,0.0,3.0,4.0,1.0,0.75,healthy
GRW_02254,Uttar Pradesh,Lucknow,Lucknow_T109,Hindi,smartphone,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.13,1,2026-03-01,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0303,REP_0303,1.0,0.0,0.0,1.0,2025-10-23,2025-10-23,0.0,0.0,0.0,0.0,51,19,11,21,2026-03-01,28.666666666666668,1.0,3.0,3.0,0.0,1.0,healthy
GRW_02255,Gujarat,Ahmedabad,Ahmedabad_T081,Gujarati,smartphone,36,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Actara 25 WG,2026-02-21 08:51:32,1.64,1,2026-02-18,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0243,REP_0243,1.0,0.0,0.0,1.0,2026-02-08,2026-02-08,0.0,0.0,0.0,0.0,43,11,8,24,2026-03-15,46.333333333333336,33.0,3.0,3.0,0.0,1.0,healthy
GRW_02256,Rajasthan,Bikaner,Bikaner_T085,Hindi,unknown,71,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,3.14,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0305,REP_0305,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,89,41,20,28,2026-03-29,128.0,128.0,1.0,1.0,0.0,1.0,healthy
