grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date
GRW_02941,Madhya Pradesh,Sehore,Sehore_T114,Hindi,smartphone,44,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Cruiser 350 FS,2026-02-27 09:01:11,1.11,1,2026-02-17,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02942,Punjab,Ludhiana,Ludhiana_T074,Punjabi,smartphone,66,male,,0,,,1.26,1,2025-12-18,unknown,,,,
GRW_02943,Rajasthan,Bharatpur,Bharatpur_T169,Hindi,smartphone,37,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,0.32,0,,barley,2025-11-01,2026-03-10,,
GRW_02944,Uttar Pradesh,Meerut,Meerut_T003,Hindi,smartphone,70,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",1,Axial 50 EC,2026-01-15 07:58:22,1.11,1,2026-01-13,barley,2025-11-01,2026-03-10,,
GRW_02945,Uttar Pradesh,Lucknow,Lucknow_T104,Hindi,keypad,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.83,0,,barley,2025-11-01,2026-03-10,,
GRW_02946,Rajasthan,Jaipur,Jaipur_T034,Hindi,smartphone,49,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Cruiser 350 FS,2026-03-19 11:27:19,0.53,1,2026-03-11,chickpea,2025-10-20,2026-03-01,,
GRW_02947,Haryana,Rohtak,Rohtak_T127,Hindi,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Kavach 75 WP,2025-12-10 07:41:32,0.88,1,2025-11-29,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02948,Uttar Pradesh,Meerut,Meerut_T113,Hindi,smartphone,49,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.87,1,2025-10-12,potato,2025-10-15,2026-01-20,,
GRW_02949,Haryana,Rohtak,Rohtak_T129,Hindi,smartphone,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.01,1,2025-11-30,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02950,Uttar Pradesh,Meerut,Meerut_T103,Hindi,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.82,1,2026-01-07,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02951,Uttar Pradesh,Varanasi,Varanasi_T035,Hindi,smartphone,48,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2026-01-06 11:07:35,1.24,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02952,Haryana,Sirsa,Sirsa_T056,Hindi,keypad,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.35,0,,chickpea,2025-10-20,2026-03-01,,
GRW_02953,Uttar Pradesh,Varanasi,Varanasi_T025,Hindi,smartphone,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.2,1,2025-11-17,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02954,West Bengal,Nadia,Nadia_T078,Bengali,smartphone,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.11,1,2025-10-09,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02955,West Bengal,Bardhaman,Bardhaman_T130,Bengali,smartphone,43,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02956,Maharashtra,Jalgaon,Jalgaon_T097,Marathi,smartphone,68,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.16,1,2026-02-28,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02957,Punjab,Bathinda,Bathinda_T015,Punjabi,smartphone,31,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.25,1,2026-02-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02958,Punjab,Amritsar,Amritsar_T088,Punjabi,smartphone,72,male,,0,,,0.89,1,2026-02-19,unknown,,,,
GRW_02959,Karnataka,Kalaburagi,Kalaburagi_T035,Kannada,smartphone,34,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Movondo,2025-11-02 14:00:37,4.4,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02960,Madhya Pradesh,Sehore,Sehore_T137,Hindi,unknown,62,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.64,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02961,Uttar Pradesh,Meerut,Meerut_T003,Hindi,smartphone,43,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.17,1,2025-10-10,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02962,Maharashtra,Amravati,Amravati_T060,Marathi,smartphone,70,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.37,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02963,West Bengal,Nadia,Nadia_T070,Bengali,smartphone,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-04-09 19:46:38,0.71,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02964,Uttar Pradesh,Agra,Agra_T019,Hindi,keypad,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.64,1,2026-02-02,barley,2025-11-01,2026-03-10,,
GRW_02965,Uttar Pradesh,Agra,Agra_T034,Hindi,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Cruiser 350 FS,2026-01-21 08:33:14,3.48,1,2026-01-09,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02966,Karnataka,Kalaburagi,Kalaburagi_T005,Kannada,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.71,1,2026-03-04,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02967,Punjab,Bathinda,Bathinda_T064,Punjabi,smartphone,24,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Actara 25 WG,2026-03-10 18:07:11,2.52,1,2026-03-05,chickpea,2025-10-20,2026-03-01,,
GRW_02968,Karnataka,Vijayapura,Vijayapura_T032,Kannada,smartphone,33,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.84,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02969,Madhya Pradesh,Ratlam,Ratlam_T109,Hindi,unknown,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,2.21,1,2026-03-20,lentil,2025-10-25,2026-03-15,,
GRW_02970,West Bengal,Bardhaman,Bardhaman_T098,Bengali,smartphone,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,4.23,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02971,Haryana,Karnal,Karnal_T035,Hindi,smartphone,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,5.48,1,2025-12-02,barley,2025-11-01,2026-03-10,,
GRW_02972,West Bengal,Bardhaman,Bardhaman_T048,Bengali,smartphone,39,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.23,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02973,Gujarat,Mehsana,Mehsana_T037,Gujarati,keypad,48,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.07,1,2025-12-05,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02974,Uttar Pradesh,Varanasi,Varanasi_T103,Hindi,smartphone,39,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Amistar 250 SC,2026-02-02 08:40:46,2.51,1,2026-01-26,chickpea,2025-10-20,2026-03-01,,
GRW_02975,Rajasthan,Jaipur,Jaipur_T026,Hindi,keypad,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.43,1,2026-01-14,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02976,Haryana,Karnal,Karnal_T039,Hindi,smartphone,22,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Amistar 250 SC,2025-11-02 10:09:55,1.5,1,2025-10-31,chickpea,2025-10-20,2026-03-01,,
GRW_02977,Karnataka,Kalaburagi,Kalaburagi_T092,Kannada,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.84,1,2025-11-17,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02978,Uttar Pradesh,Varanasi,Varanasi_T158,Hindi,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.13,1,2025-09-30,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02979,Madhya Pradesh,Ujjain,Ujjain_T105,Hindi,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,1.3,1,2025-10-17,lentil,2025-10-25,2026-03-15,,
GRW_02980,West Bengal,Bardhaman,Bardhaman_T080,Bengali,smartphone,55,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.65,1,2026-02-09,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02981,Rajasthan,Jaipur,Jaipur_T061,Hindi,keypad,42,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.56,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02982,Haryana,Karnal,Karnal_T074,Hindi,smartphone,25,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.07,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02983,Maharashtra,Jalgaon,Jalgaon_T055,Marathi,smartphone,38,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,1.08,1,2026-03-16,safflower,2025-10-15,2026-02-20,,
GRW_02984,Bihar,Patna,Patna_T055,Hindi,smartphone,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",0,,,1.46,1,2026-02-12,maize,2025-10-20,2026-02-20,,
GRW_02985,Gujarat,Rajkot,Rajkot_T015,Gujarati,smartphone,28,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,4.53,1,2026-02-03,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02986,Rajasthan,Bharatpur,Bharatpur_T023,Hindi,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.97,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02987,Uttar Pradesh,Lucknow,Lucknow_T068,Hindi,smartphone,34,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-01-17,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02988,Gujarat,Rajkot,Rajkot_T105,Gujarati,keypad,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,0.88,1,2025-11-07,chickpea,2025-10-20,2026-03-01,,
GRW_02989,Maharashtra,Jalgaon,Jalgaon_T038,Marathi,keypad,24,male,,0,,,1.64,1,2026-01-30,unknown,,,,
GRW_02990,Rajasthan,Sikar,Sikar_T027,Hindi,smartphone,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Kavach 75 WP,2026-04-06 13:44:33,0.35,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_02991,West Bengal,Nadia,Nadia_T100,Bengali,smartphone,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2025-12-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02992,Haryana,Sirsa,Sirsa_T022,Hindi,smartphone,36,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.55,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02993,Madhya Pradesh,Ratlam,Ratlam_T014,Hindi,keypad,34,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.29,0,,chickpea,2025-10-20,2026-03-01,,
GRW_02994,Gujarat,Rajkot,Rajkot_T012,Gujarati,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,0.84,1,2026-03-04,cumin,2025-11-01,2026-02-25,,
GRW_02995,Haryana,Sirsa,Sirsa_T062,Hindi,smartphone,44,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2025-10-26,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_02996,Gujarat,Ahmedabad,Ahmedabad_T009,Gujarati,unknown,25,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.26,1,2026-01-03,chickpea,2025-10-20,2026-03-01,,
