grower_id,state,district,tehsil,territory_id,rep_id,crop,relevant_product,language,device_type,current_crop_stage,stock_status,reference_date,gender,age_bucket,farm_size_bucket,days_to_tillering,days_to_flowering,days_to_harvest,days_since_sowing,in_critical_window,wa_open_rate,wa_click_rate,wa_messages_sent,engagement_score,has_any_engagement,days_since_last_message,product_scan_flag,offline_attended_flag,device_score,grower_farm_size,grower_age,can_receive_whatsapp,can_receive_sms,needs_ivr_or_rep,stock_urgency_score,stock_available,pct_retailers_stocked,rep_coverage_score,rep_campaign_ratio,lang_Bengali,lang_Gujarati,lang_Hindi,lang_Kannada,lang_Marathi,lang_Punjabi,farm_size_bucket,farm_small,farm_medium,farm_large,farm_very_large,wa_ever_opened,wa_ever_clicked
GRW_02513,Madhya Pradesh,Ratlam,Ratlam_T076,TER_0238,REP_0238,chickpea,Actara 25 WG,Hindi,unknown,unknown,healthy,2026-03-01,female,young,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.8,24,0,0,1,1.0,1,1.0,0.6692307692307692,0.3448275862068966,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02514,Rajasthan,Jaipur,Jaipur_T083,TER_0317,REP_0317,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2026-01-14,male,young,small,0.0,6.0,32.0,91.0,1,0.0,0.0,1.0,0.0,1,77.0,1,1,2,1.72,22,1,1,0,1.0,1,1.0,0.4461538461538462,0.39655172413793105,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02515,Uttar Pradesh,Agra,Agra_T025,TER_0079,REP_0079,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-10-23,male,senior,small,0.0,89.0,115.0,8.0,0,0.0,0.0,1.0,0.0,1,160.0,1,0,2,0.49,62,1,1,0,1.0,1,1.0,0.5,0.3076923076923077,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02516,Madhya Pradesh,Ratlam,Ratlam_T028,TER_0106,REP_0106,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-12-11,male,senior,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,111.0,0,0,2,1.75,56,1,1,0,1.0,1,1.0,0.3769230769230769,0.3469387755102041,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02517,Haryana,Karnal,Karnal_T113,TER_0390,REP_0390,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-11-06,male,young,small,0.0,75.0,101.0,22.0,0,1.0,0.0,1.0,0.4,1,146.0,0,0,2,1.74,28,1,1,0,1.0,1,1.0,0.3923076923076923,0.4117647058823529,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02518,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T069,TER_0174,REP_0174,wheat,Tilt 250 EC,Hindi,smartphone,post_flowering,healthy,2026-03-18,male,senior,small,-62.0,-26.0,2.0,137.0,0,0.0,0.0,1.0,0.0,0,14.0,0,0,2,0.71,58,1,1,0,1.0,1,1.0,0.4153846153846154,0.3333333333333333,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02519,Madhya Pradesh,Ujjain,Ujjain_T080,TER_0219,REP_0219,chickpea,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,young,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.56,28,0,1,1,1.0,1,1.0,0.5846153846153846,0.3684210526315789,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02520,Rajasthan,Jaipur,Jaipur_T045,TER_0152,REP_0152,wheat,Tilt 250 EC,Hindi,unknown,post_flowering,healthy,2026-03-01,female,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.96,37,0,0,1,1.0,1,1.0,0.24615384615384617,0.40625,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02521,Uttar Pradesh,Agra,Agra_T022,TER_0046,REP_0046,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-10,male,young,small,97.0,133.0,161.0,-22.0,0,1.0,0.0,1.0,0.4,1,173.0,1,1,2,1.41,30,1,1,0,1.0,1,0.75,0.5923076923076923,0.2857142857142857,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02522,Punjab,Patiala,Patiala_T121,TER_0421,REP_0421,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-11-18,male,elder,medium,58.0,94.0,122.0,17.0,0,0.0,0.0,1.0,0.0,1,134.0,1,1,2,2.45,72,1,1,0,1.0,1,1.0,0.7153846153846154,0.24731182795698925,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_02523,Uttar Pradesh,Agra,Agra_T109,TER_0343,REP_0343,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-22,male,young,small,85.0,121.0,149.0,-10.0,0,0.0,0.0,1.0,0.0,1,161.0,1,1,2,1.76,28,1,1,0,1.0,1,1.0,0.5615384615384615,0.3150684931506849,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02524,Uttar Pradesh,Agra,Agra_T086,TER_0277,REP_0277,unknown,Tilt 250 EC,Hindi,unknown,unknown,healthy,2026-03-01,male,elder,small,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.64,74,0,0,1,1.0,1,1.0,0.38461538461538464,0.28,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02525,Uttar Pradesh,Meerut,Meerut_T052,TER_0162,REP_0162,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-10-08,female,senior,small,0.0,0.0,144.0,-12.0,0,0.0,0.0,1.0,0.0,1,175.0,1,1,2,1.64,57,1,1,0,1.0,1,1.0,0.6076923076923076,0.24050632911392406,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02526,Punjab,Bathinda,Bathinda_T103,TER_0286,REP_0286,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-11-23,male,mid,small,53.0,89.0,117.0,22.0,0,1.0,0.0,1.0,0.4,1,129.0,0,1,2,0.95,47,1,1,0,1.0,1,1.0,0.6538461538461539,0.32941176470588235,False,False,False,False,False,True,small,True,False,False,False,1.0,0.0
GRW_02527,Uttar Pradesh,Varanasi,Varanasi_T041,TER_0102,REP_0102,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-11-25,male,young,small,0.0,0.0,56.0,41.0,0,0.0,0.0,1.0,0.0,0,127.0,0,0,2,1.64,27,1,1,0,1.0,1,1.0,0.6923076923076923,0.35555555555555557,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02528,Punjab,Patiala,Patiala_T035,TER_0157,REP_0157,mustard,Score 250 EC,Punjabi,smartphone,unknown,healthy,2025-11-24,female,senior,small,0.0,57.0,83.0,40.0,0,1.0,0.0,1.0,0.4,1,128.0,1,1,2,1.64,58,1,1,0,1.0,1,1.0,0.5538461538461539,0.3888888888888889,False,False,False,False,False,True,small,True,False,False,False,1.0,0.0
GRW_02529,Rajasthan,Sikar,Sikar_T067,TER_0208,REP_0208,barley,Tilt 250 EC,Hindi,smartphone,unknown,out_of_stock,2026-02-23,male,young,small,0.0,0.0,15.0,114.0,0,1.0,0.0,1.0,0.4,1,37.0,0,0,2,1.3,28,1,1,0,0.0,0,0.0,0.24615384615384617,0.3125,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02530,Rajasthan,Bikaner,Bikaner_T129,TER_0404,REP_0404,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-17,male,young,small,59.0,95.0,123.0,16.0,0,0.0,0.0,1.0,0.0,0,135.0,0,0,2,1.53,30,1,1,0,1.0,1,1.0,0.33076923076923076,0.32558139534883723,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02531,Bihar,Patna,Patna_T026,TER_0067,REP_0067,maize,Actara 25 WG,Hindi,keypad,unknown,out_of_stock,2026-03-01,male,young,small,0.0,0.0,-9.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.99,28,0,1,1,0.0,0,0.0,0.7,0.32967032967032966,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02532,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T013,TER_0042,REP_0042,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,healthy,2025-12-25,male,young,small,21.0,57.0,85.0,54.0,0,0.0,0.0,1.0,0.0,1,97.0,1,0,2,0.87,32,1,1,0,1.0,1,1.0,0.34615384615384615,0.26666666666666666,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02533,Punjab,Patiala,Patiala_T063,TER_0256,REP_0256,potato,Kavach 75 WP,Punjabi,keypad,unknown,out_of_stock,2026-03-01,male,young,small,0.0,0.0,-40.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.41,33,0,1,1,0.0,0,0.0,0.4846153846153846,0.3492063492063492,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02534,Punjab,Amritsar,Amritsar_T018,TER_0065,REP_0065,mustard,Score 250 EC,Punjabi,smartphone,unknown,healthy,2026-01-06,male,elder,small,0.0,14.0,40.0,83.0,1,1.0,1.0,1.0,1.0,1,85.0,1,0,2,1.64,73,1,1,0,1.0,1,1.0,0.38461538461538464,0.42,False,False,False,False,False,True,small,True,False,False,False,1.0,1.0
GRW_02535,Rajasthan,Sikar,Sikar_T015,TER_0043,REP_0043,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,out_of_stock,2025-11-01,male,mid,small,75.0,111.0,139.0,0.0,0,1.0,0.0,1.0,0.4,1,151.0,1,1,2,1.1,41,1,1,0,0.0,0,0.0,0.36923076923076925,0.2708333333333333,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02536,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T003,TER_0009,REP_0009,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,young,medium,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,2.09,34,0,1,1,1.0,1,1.0,0.4076923076923077,0.3018867924528302,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02537,Gujarat,Rajkot,Rajkot_T031,TER_0123,REP_0123,wheat,Tilt 250 EC,Gujarati,keypad,post_flowering,healthy,2026-03-01,female,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.33,29,0,1,1,1.0,1,1.0,0.43846153846153846,0.2807017543859649,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02538,Maharashtra,Amravati,Amravati_T002,TER_0017,REP_0017,chickpea,Actara 25 WG,Marathi,keypad,unknown,healthy,2026-03-01,male,senior,medium,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,3.39,60,0,1,1,1.0,1,1.0,0.5,0.4153846153846154,False,False,False,False,True,False,medium,False,True,False,False,0.0,0.0
GRW_02539,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T111,TER_0339,REP_0339,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-28,male,senior,small,79.0,115.0,143.0,-4.0,0,0.0,0.0,1.0,0.0,1,155.0,1,1,2,0.67,54,1,1,0,1.0,1,1.0,0.34615384615384615,0.4,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02540,Maharashtra,Akola,Akola_T113,TER_0378,REP_0378,safflower,Score 250 EC,Marathi,keypad,unknown,healthy,2026-03-01,female,mid,medium,0.0,0.0,-9.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,3.72,46,0,1,1,1.0,1,1.0,0.5153846153846153,0.34328358208955223,False,False,False,False,True,False,medium,False,True,False,False,0.0,0.0
GRW_02541,Uttar Pradesh,Agra,Agra_T106,TER_0343,REP_0343,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-18,female,young,small,58.0,94.0,122.0,17.0,0,1.0,0.0,1.0,0.4,1,134.0,1,1,2,1.6,26,1,1,0,1.0,1,1.0,0.5615384615384615,0.3150684931506849,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02542,Gujarat,Ahmedabad,Ahmedabad_T034,TER_0111,REP_0111,wheat,Tilt 250 EC,Gujarati,keypad,post_flowering,healthy,2026-03-01,male,senior,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.64,57,0,1,1,1.0,1,0.75,0.4153846153846154,0.2962962962962963,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02543,Punjab,Patiala,Patiala_T031,TER_0157,REP_0157,potato,Kavach 75 WP,Punjabi,smartphone,unknown,healthy,2025-10-07,male,young,small,0.0,0.0,105.0,-8.0,0,0.0,0.0,1.0,0.0,1,176.0,0,1,2,0.62,22,1,1,0,1.0,1,1.0,0.5538461538461539,0.3888888888888889,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02544,Bihar,Muzaffarpur,Muzaffarpur_T068,TER_0226,REP_0226,chickpea,Actara 25 WG,Hindi,unknown,unknown,healthy,2026-03-01,male,mid,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.64,46,0,0,1,1.0,1,1.0,0.6230769230769231,0.2716049382716049,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02545,Maharashtra,Akola,Akola_T056,TER_0147,REP_0147,safflower,Score 250 EC,Marathi,smartphone,unknown,out_of_stock,2025-10-21,male,elder,small,0.0,0.0,122.0,6.0,0,0.0,0.0,1.0,0.0,1,162.0,0,1,2,0.31,70,1,1,0,0.0,0,0.0,0.43846153846153846,0.38596491228070173,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_02546,Bihar,Patna,Patna_T063,TER_0166,REP_0166,maize,Actara 25 WG,Hindi,smartphone,unknown,healthy,2026-02-11,male,mid,medium,0.0,0.0,9.0,114.0,0,0.0,0.0,1.0,0.0,0,49.0,0,0,2,2.85,50,1,1,0,1.0,1,1.0,0.2923076923076923,0.23684210526315788,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02547,Haryana,Sirsa,Sirsa_T096,TER_0313,REP_0313,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-10-28,male,young,small,0.0,84.0,110.0,13.0,0,0.0,0.0,1.0,0.0,1,155.0,0,1,2,1.69,28,1,1,0,1.0,1,1.0,0.45384615384615384,0.3389830508474576,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02548,Haryana,Rohtak,Rohtak_T057,TER_0198,REP_0198,barley,Tilt 250 EC,Hindi,smartphone,unknown,watch,2026-01-12,male,mid,small,0.0,0.0,57.0,72.0,0,0.0,0.0,1.0,0.0,1,79.0,0,1,2,1.64,36,1,1,0,0.6,1,0.5,0.7230769230769231,0.2765957446808511,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02549,Punjab,Bathinda,Bathinda_T129,TER_0385,REP_0385,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-11-14,female,senior,small,62.0,98.0,126.0,13.0,0,0.0,0.0,1.0,0.0,1,138.0,1,1,2,0.66,65,1,1,0,1.0,1,1.0,0.26153846153846155,0.29411764705882354,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02550,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T026,TER_0042,REP_0042,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-27,male,mid,medium,0.0,0.0,134.0,-5.0,0,0.0,0.0,1.0,0.0,1,156.0,0,1,2,2.03,36,1,1,0,1.0,1,1.0,0.34615384615384615,0.26666666666666666,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02551,Uttar Pradesh,Meerut,Meerut_T064,TER_0195,REP_0195,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-08,male,senior,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,175.0,0,1,2,0.48,57,1,1,0,1.0,1,1.0,0.7384615384615385,0.3333333333333333,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02552,Punjab,Patiala,Patiala_T078,TER_0322,REP_0322,mustard,Score 250 EC,Punjabi,smartphone,unknown,healthy,2026-01-22,male,senior,small,0.0,-2.0,24.0,99.0,0,0.0,0.0,1.0,0.0,0,69.0,0,0,2,1.64,63,1,1,0,1.0,1,1.0,0.4076923076923077,0.4339622641509434,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02553,Gujarat,Ahmedabad,Ahmedabad_T120,TER_0408,REP_0408,unknown,Tilt 250 EC,Gujarati,smartphone,unknown,healthy,2026-03-10,male,mid,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,22.0,0,1,2,1.2,42,1,1,0,1.0,1,1.0,0.5538461538461539,0.3888888888888889,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02554,Madhya Pradesh,Indore,Indore_T043,TER_0155,REP_0155,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-21,male,senior,small,55.0,91.0,119.0,20.0,0,0.0,0.0,1.0,0.0,1,131.0,0,1,2,1.7,58,1,1,0,1.0,1,1.0,0.4230769230769231,0.2909090909090909,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02555,Maharashtra,Akola,Akola_T072,TER_0213,REP_0213,unknown,Tilt 250 EC,Marathi,smartphone,unknown,out_of_stock,2025-10-26,female,young,small,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1,157.0,0,1,2,1.64,27,1,1,0,0.0,0,0.0,0.47692307692307695,0.3225806451612903,False,False,False,False,True,False,small,True,False,False,False,1.0,1.0
GRW_02556,Uttar Pradesh,Agra,Agra_T126,TER_0409,REP_0409,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-08,male,mid,small,68.0,104.0,132.0,7.0,0,0.0,0.0,1.0,0.0,1,144.0,0,1,2,1.54,41,1,1,0,1.0,1,1.0,0.5230769230769231,0.35294117647058826,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02557,Rajasthan,Bikaner,Bikaner_T111,TER_0371,REP_0371,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-11-21,male,elder,small,0.0,0.0,109.0,20.0,0,0.0,0.0,1.0,0.0,1,131.0,0,1,2,1.41,71,1,1,0,1.0,1,1.0,0.34615384615384615,0.3111111111111111,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02558,Maharashtra,Amravati,Amravati_T130,TER_0413,REP_0413,wheat,Tilt 250 EC,Marathi,smartphone,tillering_soon,healthy,2025-12-28,male,young,medium,18.0,54.0,82.0,57.0,0,0.0,0.0,1.0,0.0,1,94.0,0,1,2,2.42,33,1,1,0,1.0,1,1.0,0.5076923076923077,0.3333333333333333,False,False,False,False,True,False,medium,False,True,False,False,0.0,0.0
GRW_02559,Maharashtra,Jalgaon,Jalgaon_T063,TER_0203,REP_0203,wheat,Tilt 250 EC,Marathi,smartphone,flowering_approaching,healthy,2026-01-21,male,senior,medium,-6.0,30.0,58.0,81.0,0,0.0,0.0,1.0,0.0,1,70.0,0,1,2,2.3,51,1,1,0,1.0,1,1.0,0.23846153846153847,0.3225806451612903,False,False,False,False,True,False,medium,False,True,False,False,0.0,0.0
GRW_02560,Punjab,Bathinda,Bathinda_T103,TER_0286,REP_0286,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-11-14,male,young,medium,62.0,98.0,126.0,13.0,0,1.0,1.0,1.0,1.0,1,138.0,1,0,2,2.96,34,1,1,0,1.0,1,1.0,0.6538461538461539,0.32941176470588235,False,False,False,False,False,True,medium,False,True,False,False,1.0,1.0
GRW_02561,West Bengal,Bardhaman,Bardhaman_T128,TER_0410,REP_0410,mustard,Score 250 EC,Bengali,smartphone,unknown,out_of_stock,2025-10-26,female,young,small,0.0,86.0,112.0,11.0,0,0.0,0.0,1.0,0.0,1,157.0,1,1,2,1.36,31,1,1,0,0.0,0,0.0,0.33076923076923076,0.5348837209302325,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02562,Rajasthan,Bharatpur,Bharatpur_T114,TER_0334,REP_0334,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,senior,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.23,60,0,1,1,1.0,1,1.0,0.4076923076923077,0.2641509433962264,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02563,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T157,TER_0471,REP_0471,mustard,Score 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,senior,small,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.76,51,0,1,1,1.0,1,1.0,0.23846153846153847,0.25806451612903225,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02564,Bihar,Muzaffarpur,Muzaffarpur_T018,TER_0061,REP_0061,lentil,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-11-13,female,young,small,0.0,0.0,122.0,19.0,0,0.0,0.0,1.0,0.0,1,139.0,0,1,2,1.25,34,1,1,0,1.0,1,1.0,0.45384615384615384,0.4576271186440678,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02565,Punjab,Bathinda,Bathinda_T059,TER_0187,REP_0187,wheat,Tilt 250 EC,Punjabi,smartphone,flowering_approaching,healthy,2026-02-15,female,young,small,-31.0,5.0,33.0,106.0,1,0.0,0.0,1.0,0.0,0,45.0,0,0,2,0.79,28,1,1,0,1.0,1,1.0,0.5692307692307692,0.3108108108108108,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02566,Uttar Pradesh,Lucknow,Lucknow_T116,TER_0336,REP_0336,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-10-29,male,mid,small,0.0,0.0,123.0,9.0,0,0.0,0.0,1.0,0.0,1,154.0,1,1,2,1.5,38,1,1,0,1.0,1,1.0,0.36153846153846153,0.46808510638297873,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02567,Rajasthan,Bikaner,Bikaner_T066,TER_0239,REP_0239,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-03-21,male,young,small,0.0,0.0,-11.0,140.0,0,0.0,0.0,1.0,0.0,0,11.0,0,0,2,1.77,31,1,1,0,1.0,1,1.0,0.3076923076923077,0.525,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02568,Punjab,Amritsar,Amritsar_T014,TER_0065,REP_0065,potato,Kavach 75 WP,Punjabi,unknown,unknown,healthy,2026-03-01,male,young,small,0.0,0.0,-40.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.04,22,0,0,1,1.0,1,1.0,0.38461538461538464,0.42,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02569,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T020,TER_0042,REP_0042,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-08,male,young,small,0.0,0.0,153.0,-24.0,0,0.0,0.0,1.0,0.0,1,175.0,0,1,2,1.64,26,1,1,0,1.0,1,1.0,0.34615384615384615,0.26666666666666666,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02570,Uttar Pradesh,Meerut,Meerut_T126,TER_0426,REP_0426,mustard,Score 250 EC,Hindi,unknown,unknown,healthy,2026-03-01,male,mid,small,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.64,36,0,0,1,1.0,1,1.0,0.5384615384615384,0.37142857142857144,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02571,Madhya Pradesh,Sehore,Sehore_T091,TER_0341,REP_0341,chickpea,Actara 25 WG,Hindi,unknown,unknown,healthy,2026-03-01,male,senior,medium,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,2.94,58,0,0,1,1.0,1,1.0,0.7153846153846154,0.3225806451612903,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02572,Punjab,Patiala,Patiala_T103,TER_0388,REP_0388,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,healthy,2025-10-09,female,senior,medium,0.0,0.0,143.0,-11.0,0,0.0,0.0,1.0,0.0,1,174.0,0,1,2,2.69,65,1,1,0,1.0,1,1.0,0.6307692307692307,0.2804878048780488,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_02573,Uttar Pradesh,Lucknow,Lucknow_T012,TER_0039,REP_0039,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-12-16,male,senior,small,30.0,66.0,94.0,45.0,0,0.0,0.0,1.0,0.0,1,106.0,1,0,2,0.5,62,1,1,0,1.0,1,1.0,0.2076923076923077,0.5185185185185185,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02574,Bihar,Patna,Patna_T164,TER_0496,REP_0496,maize,Actara 25 WG,Hindi,smartphone,unknown,out_of_stock,2026-01-16,male,elder,small,0.0,0.0,35.0,88.0,0,0.0,0.0,1.0,0.0,1,75.0,1,1,2,1.71,70,1,1,0,0.0,0,0.0,0.5615384615384615,0.4520547945205479,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02575,Madhya Pradesh,Ratlam,Ratlam_T110,TER_0370,REP_0370,wheat,Tilt 250 EC,Hindi,unknown,post_flowering,healthy,2026-03-01,female,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.61,36,0,0,1,1.0,1,1.0,0.35384615384615387,0.41304347826086957,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02576,Gujarat,Ahmedabad,Ahmedabad_T031,TER_0078,REP_0078,wheat,Tilt 250 EC,Gujarati,smartphone,early_vegetative,healthy,2025-11-19,female,mid,medium,57.0,93.0,121.0,18.0,0,0.0,0.0,1.0,0.0,1,133.0,0,1,2,2.33,42,1,1,0,1.0,1,0.75,0.5769230769230769,0.3333333333333333,False,True,False,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02577,Madhya Pradesh,Sehore,Sehore_T086,TER_0308,REP_0308,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,out_of_stock,2025-10-15,male,senior,small,92.0,128.0,156.0,-17.0,0,1.0,1.0,1.0,1.0,1,168.0,0,1,2,1.54,58,1,1,0,0.0,0,0.0,0.36923076923076925,0.3125,False,False,True,False,False,False,small,True,False,False,False,1.0,1.0
GRW_02578,Punjab,Amritsar,Amritsar_T104,TER_0362,REP_0362,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,out_of_stock,2025-10-11,female,mid,small,0.0,0.0,141.0,-9.0,0,0.0,0.0,1.0,0.0,1,172.0,0,1,2,0.87,42,1,1,0,0.0,0,0.0,0.3,0.2564102564102564,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
