message_id,grower_id,send_date,crop,relevant_product,state,district,territory_id,prior_open_rate,prior_click_rate,prior_msg_count,scan_before_send,attended_before_send,days_to_flowering,days_to_harvest,days_to_tillering,in_critical_window,device_score,grower_farm_size,grower_age,stock_urgency_score,rep_coverage_score,pct_retailers_stocked,rep_campaign_ratio,label_opened,label_clicked
WAM_RABI25_01909,GRW_02557,2025-11-21,barley,Tilt 250 EC,Rajasthan,Bikaner,TER_0371,0.0,0.0,0,0,0,0.0,109.0,0.0,0,2,1.41,71,1.0,0.34615384615384615,1.0,0.3111111111111111,0,0
WAM_RABI25_01910,GRW_02558,2025-12-28,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0413,0.0,0.0,0,0,0,54.0,82.0,18.0,0,2,2.42,33,1.0,0.5076923076923077,1.0,0.3333333333333333,0,0
WAM_RABI25_01911,GRW_02559,2026-01-21,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0203,0.0,0.0,0,0,0,30.0,58.0,-6.0,0,2,2.3,51,1.0,0.23846153846153847,1.0,0.3225806451612903,0,0
WAM_RABI25_01912,GRW_02560,2025-11-14,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0286,0.0,0.0,0,0,0,98.0,126.0,62.0,0,2,2.96,34,1.0,0.6538461538461539,1.0,0.32941176470588235,1,1
WAM_RABI25_01913,GRW_02561,2025-10-26,mustard,Score 250 EC,West Bengal,Bardhaman,TER_0410,0.0,0.0,0,0,0,86.0,112.0,0.0,0,2,1.36,31,0.0,0.33076923076923076,0.0,0.5348837209302325,0,0
WAM_RABI25_01914,GRW_02564,2025-11-13,lentil,Tilt 250 EC,Bihar,Muzaffarpur,TER_0061,0.0,0.0,0,0,0,0.0,122.0,0.0,0,2,1.25,34,1.0,0.45384615384615384,1.0,0.4576271186440678,0,0
WAM_RABI25_01915,GRW_02565,2026-02-15,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0187,0.0,0.0,0,0,0,5.0,33.0,-31.0,1,2,0.79,28,1.0,0.5692307692307692,1.0,0.3108108108108108,0,0
WAM_RABI25_01916,GRW_02566,2025-10-29,chickpea,Actara 25 WG,Uttar Pradesh,Lucknow,TER_0336,0.0,0.0,0,0,0,0.0,123.0,0.0,0,2,1.5,38,1.0,0.36153846153846153,1.0,0.46808510638297873,0,0
WAM_RABI25_01917,GRW_02567,2026-03-21,barley,Tilt 250 EC,Rajasthan,Bikaner,TER_0239,0.0,0.0,0,0,0,0.0,-11.0,0.0,0,2,1.77,31,1.0,0.3076923076923077,1.0,0.525,0,0
WAM_RABI25_01918,GRW_02569,2025-10-08,barley,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0042,0.0,0.0,0,0,0,0.0,153.0,0.0,0,2,1.64,26,1.0,0.34615384615384615,1.0,0.26666666666666666,0,0
WAM_RABI25_01919,GRW_02572,2025-10-09,chickpea,Actara 25 WG,Punjab,Patiala,TER_0388,0.0,0.0,0,0,0,0.0,143.0,0.0,0,2,2.69,65,1.0,0.6307692307692307,1.0,0.2804878048780488,0,0
WAM_RABI25_01920,GRW_02573,2025-12-16,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0039,0.0,0.0,0,0,0,66.0,94.0,30.0,0,2,0.5,62,1.0,0.2076923076923077,1.0,0.5185185185185185,0,0
WAM_RABI25_01921,GRW_02574,2026-01-16,maize,Actara 25 WG,Bihar,Patna,TER_0496,0.0,0.0,0,0,0,0.0,35.0,0.0,0,2,1.71,70,0.0,0.5615384615384615,0.0,0.4520547945205479,0,0
WAM_RABI25_01922,GRW_02576,2025-11-19,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0078,0.0,0.0,0,0,0,93.0,121.0,57.0,0,2,2.33,42,1.0,0.5769230769230769,0.75,0.3333333333333333,0,0
WAM_RABI25_01923,GRW_02577,2025-10-15,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0308,0.0,0.0,0,0,0,128.0,156.0,92.0,0,2,1.54,58,0.0,0.36923076923076925,0.0,0.3125,1,1
WAM_RABI25_01924,GRW_02578,2025-10-11,chickpea,Actara 25 WG,Punjab,Amritsar,TER_0362,0.0,0.0,0,0,0,0.0,141.0,0.0,0,2,0.87,42,0.0,0.3,0.0,0.2564102564102564,0,0
WAM_RABI25_01925,GRW_02579,2025-10-20,chickpea,Actara 25 WG,Karnataka,Kalaburagi,TER_0085,0.0,0.0,0,0,0,0.0,132.0,0.0,0,2,2.71,39,0.6,0.47692307692307695,0.6666666666666666,0.22580645161290322,0,0
WAM_RABI25_01926,GRW_02580,2026-04-03,barley,Tilt 250 EC,Haryana,Karnal,TER_0126,0.0,0.0,0,0,1,0.0,-24.0,0.0,0,2,4.55,29,0.0,0.4076923076923077,0.0,0.5094339622641509,0,0
WAM_RABI25_01927,GRW_02581,2025-10-22,unknown,Tilt 250 EC,Bihar,Patna,TER_0397,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.88,53,1.0,0.6692307692307692,1.0,0.25287356321839083,0,0
WAM_RABI25_01928,GRW_02582,2026-02-26,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0424,0.0,0.0,0,0,0,-6.0,22.0,-42.0,0,2,1.64,46,1.0,0.7153846153846154,0.75,0.3763440860215054,0,0
WAM_RABI25_01929,GRW_02583,2025-11-18,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0085,0.0,0.0,0,0,0,94.0,122.0,58.0,0,2,1.89,31,1.0,0.47692307692307695,1.0,0.22580645161290322,0,0
WAM_RABI25_01930,GRW_02585,2025-11-09,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0012,0.0,0.0,0,0,0,103.0,131.0,67.0,0,2,1.64,44,1.0,0.4461538461538462,1.0,0.3275862068965517,0,0
WAM_RABI25_01931,GRW_02586,2025-10-30,maize,Actara 25 WG,Bihar,Patna,TER_0298,0.0,0.0,0,0,0,0.0,113.0,0.0,0,2,0.98,60,1.0,0.6461538461538462,1.0,0.38095238095238093,0,0
WAM_RABI25_01932,GRW_02587,2025-10-26,barley,Tilt 250 EC,Haryana,Karnal,TER_0489,0.0,0.0,0,0,0,0.0,135.0,0.0,0,2,1.15,68,0.6,0.5153846153846153,0.6666666666666666,0.31343283582089554,0,0
WAM_RABI25_01933,GRW_02588,2025-10-08,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0346,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.02,67,1.0,0.6923076923076923,1.0,0.32222222222222224,0,0
WAM_RABI25_01934,GRW_02589,2026-03-22,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0075,0.0,0.0,0,0,0,-30.0,-2.0,-66.0,0,2,1.64,57,1.0,0.3230769230769231,1.0,0.3333333333333333,0,0
WAM_RABI25_01935,GRW_02590,2025-11-06,unknown,Tilt 250 EC,Punjab,Amritsar,TER_0428,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.43,31,1.0,0.676923076923077,1.0,0.32954545454545453,1,0
WAM_RABI25_01936,GRW_02592,2025-11-11,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0020,0.0,0.0,0,0,0,101.0,129.0,65.0,0,2,1.7,49,0.0,0.5615384615384615,0.0,0.3150684931506849,0,0
WAM_RABI25_01937,GRW_02593,2025-11-27,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0386,0.0,0.0,0,0,0,85.0,113.0,49.0,0,2,1.64,23,1.0,0.4076923076923077,1.0,0.39622641509433965,0,0
WAM_RABI25_01938,GRW_02595,2025-11-08,mustard,Score 250 EC,Haryana,Hisar,TER_0035,0.0,0.0,0,0,0,73.0,99.0,0.0,0,2,1.4,45,1.0,0.2923076923076923,1.0,0.3157894736842105,0,0
WAM_RABI25_01939,GRW_02596,2026-02-09,chickpea,Actara 25 WG,Maharashtra,Amravati,TER_0017,0.0,0.0,0,0,0,0.0,20.0,0.0,0,2,1.74,33,1.0,0.5,1.0,0.4153846153846154,0,0
WAM_RABI25_01940,GRW_02597,2025-10-29,unknown,Tilt 250 EC,Punjab,Patiala,TER_0025,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.56,63,1.0,0.5076923076923077,1.0,0.30303030303030304,0,0
WAM_RABI25_01941,GRW_02598,2025-11-16,barley,Tilt 250 EC,Haryana,Hisar,TER_0002,0.0,0.0,0,0,0,0.0,114.0,0.0,0,2,7.63,51,0.0,0.6153846153846154,0.0,0.3125,0,0
WAM_RABI25_01942,GRW_02600,2025-11-11,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0360,0.0,0.0,0,0,0,101.0,129.0,65.0,0,2,3.38,68,1.0,0.6923076923076923,1.0,0.35555555555555557,0,0
WAM_RABI25_01943,GRW_02601,2026-01-18,unknown,Tilt 250 EC,Maharashtra,Jalgaon,TER_0005,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.64,28,1.0,0.823076923076923,1.0,0.4392523364485981,0,0
WAM_RABI25_01944,GRW_02602,2026-03-31,unknown,Tilt 250 EC,Bihar,Patna,TER_0133,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.76,28,0.0,0.16153846153846155,0.0,0.2857142857142857,0,0
WAM_RABI25_01945,GRW_02603,2025-11-09,wheat,Tilt 250 EC,Haryana,Hisar,TER_0332,0.0,0.0,0,0,0,103.0,131.0,67.0,0,2,1.9,59,1.0,0.26153846153846155,1.0,0.20588235294117646,0,0
WAM_RABI25_01946,GRW_02604,2025-10-13,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0049,0.0,0.0,0,0,0,130.0,158.0,94.0,0,2,3.74,68,1.0,0.4153846153846154,1.0,0.25925925925925924,0,0
WAM_RABI25_01947,GRW_02605,2025-10-14,wheat,Tilt 250 EC,Punjab,Amritsar,TER_0098,0.0,0.0,0,0,0,129.0,157.0,93.0,0,2,1.34,64,1.0,0.8076923076923077,1.0,0.3904761904761905,1,1
WAM_RABI25_01948,GRW_02607,2026-03-25,chickpea,Actara 25 WG,Punjab,Patiala,TER_0355,0.0,0.0,0,0,1,0.0,-24.0,0.0,0,2,0.33,60,1.0,0.6076923076923076,1.0,0.46835443037974683,0,0
WAM_RABI25_01949,GRW_02608,2025-11-02,chickpea,Actara 25 WG,Karnataka,Vijayapura,TER_0392,0.0,0.0,0,0,0,0.0,119.0,0.0,0,2,7.8,33,0.6,0.47692307692307695,0.5,0.46774193548387094,0,0
WAM_RABI25_01950,GRW_02609,2025-11-17,chickpea,Actara 25 WG,Bihar,Muzaffarpur,TER_0358,0.0,0.0,0,0,0,0.0,104.0,0.0,0,2,1.64,38,1.0,0.4846153846153846,1.0,0.31746031746031744,0,0
WAM_RABI25_01951,GRW_02610,2025-11-26,safflower,Score 250 EC,Maharashtra,Akola,TER_0180,0.0,0.0,0,0,0,0.0,86.0,0.0,0,2,1.69,56,1.0,0.4076923076923077,1.0,0.41509433962264153,0,0
WAM_RABI25_01952,GRW_02611,2025-12-11,potato,Kavach 75 WP,Uttar Pradesh,Kanpur Nagar,TER_0405,0.0,0.0,0,0,0,0.0,40.0,0.0,0,2,2.72,66,0.0,0.4076923076923077,0.0,0.41509433962264153,1,0
WAM_RABI25_01953,GRW_02613,2025-10-08,mustard,Score 250 EC,Uttar Pradesh,Meerut,TER_0162,0.0,0.0,0,0,0,104.0,130.0,0.0,0,2,0.92,23,1.0,0.6076923076923076,1.0,0.24050632911392406,1,1
WAM_RABI25_01954,GRW_02614,2025-10-13,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,130.0,158.0,94.0,0,2,1.52,27,1.0,0.26153846153846155,1.0,0.29411764705882354,0,0
WAM_RABI25_01955,GRW_02616,2026-01-01,wheat,Tilt 250 EC,West Bengal,Bardhaman,TER_0443,0.0,0.0,0,0,0,50.0,78.0,14.0,0,2,0.38,60,1.0,0.25384615384615383,1.0,0.3333333333333333,0,0
WAM_RABI25_01956,GRW_02617,2025-10-28,potato,Kavach 75 WP,Punjab,Amritsar,TER_0032,0.0,0.0,0,0,0,0.0,84.0,0.0,0,2,1.64,62,1.0,0.7230769230769231,1.0,0.2978723404255319,1,0
WAM_RABI25_01957,GRW_02618,2026-03-03,chickpea,Actara 25 WG,Uttar Pradesh,Meerut,TER_0261,0.0,0.0,0,0,0,0.0,-2.0,0.0,0,2,4.4,70,1.0,0.3,1.0,0.41025641025641024,0,0
WAM_RABI25_01958,GRW_02619,2026-03-07,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0292,0.0,0.0,0,0,0,0.0,-15.0,0.0,0,2,1.5,25,1.0,0.23076923076923078,1.0,0.16666666666666666,1,0
WAM_RABI25_01959,GRW_02620,2025-10-17,wheat,Tilt 250 EC,Bihar,Patna,TER_0430,0.0,0.0,0,0,0,126.0,154.0,90.0,0,2,1.6,31,1.0,0.4076923076923077,1.0,0.33962264150943394,0,0
WAM_RABI25_01960,GRW_02621,2025-10-17,barley,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0372,0.0,0.0,0,0,0,0.0,144.0,0.0,0,2,2.01,71,0.0,0.2923076923076923,0.0,0.39473684210526316,0,0
WAM_RABI25_01961,GRW_02622,2025-12-01,mustard,Score 250 EC,Punjab,Ludhiana,TER_0117,0.0,0.0,0,0,0,50.0,76.0,0.0,0,2,0.66,22,1.0,0.46153846153846156,0.75,0.25,0,0
WAM_RABI25_01962,GRW_02625,2025-12-08,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0457,0.0,0.0,0,0,0,74.0,102.0,38.0,0,2,0.99,41,0.0,0.27692307692307694,0.0,0.3611111111111111,1,0
WAM_RABI25_01963,GRW_02626,2025-11-07,lentil,Tilt 250 EC,Madhya Pradesh,Indore,TER_0419,0.0,0.0,0,0,0,0.0,128.0,0.0,0,2,0.28,59,1.0,0.4230769230769231,1.0,0.34545454545454546,0,0
WAM_RABI25_01964,GRW_02627,2026-01-13,safflower,Score 250 EC,Karnataka,Vijayapura,TER_0260,0.0,0.0,0,0,0,0.0,38.0,0.0,0,2,1.49,45,0.0,0.5153846153846153,0.0,0.3880597014925373,0,0
WAM_RABI25_01965,GRW_02628,2025-12-11,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0158,0.0,0.0,0,0,0,71.0,99.0,35.0,0,2,2.15,26,0.6,0.38461538461538464,0.6666666666666666,0.38,0,0
WAM_RABI25_01966,GRW_02629,2025-10-18,barley,Tilt 250 EC,Haryana,Hisar,TER_0266,0.0,0.0,0,0,0,0.0,143.0,0.0,0,2,1.34,25,1.0,0.2692307692307692,1.0,0.22857142857142856,1,0
WAM_RABI25_01967,GRW_02631,2026-01-30,wheat,Tilt 250 EC,Haryana,Karnal,TER_0159,0.0,0.0,0,0,0,21.0,49.0,-15.0,0,2,1.62,34,0.0,0.4307692307692308,0.0,0.32142857142857145,0,0
WAM_RABI25_01968,GRW_02632,2025-10-27,unknown,Tilt 250 EC,Gujarat,Mehsana,TER_0361,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,3.33,57,1.0,0.6076923076923076,1.0,0.3670886075949367,0,0
WAM_RABI25_01969,GRW_02633,2025-12-19,chickpea,Actara 25 WG,Punjab,Patiala,TER_0388,0.0,0.0,0,0,0,0.0,72.0,0.0,0,2,1.44,64,1.0,0.6307692307692307,1.0,0.2804878048780488,0,0
WAM_RABI25_01970,GRW_02635,2025-11-30,wheat,Tilt 250 EC,Maharashtra,Akola,TER_0246,0.0,0.0,0,0,0,82.0,110.0,46.0,0,2,1.38,45,1.0,0.4846153846153846,1.0,0.2698412698412698,0,0
WAM_RABI25_01971,GRW_02637,2025-10-27,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0401,0.0,0.0,0,0,0,116.0,144.0,80.0,0,2,2.33,37,1.0,0.46923076923076923,1.0,0.32786885245901637,0,0
WAM_RABI25_01972,GRW_02638,2025-10-16,barley,Tilt 250 EC,Rajasthan,Bharatpur,TER_0301,0.0,0.0,0,0,0,0.0,145.0,0.0,0,2,1.64,23,1.0,0.5307692307692308,1.0,0.34782608695652173,0,0
WAM_RABI25_01973,GRW_02639,2025-10-08,barley,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0204,0.0,0.0,0,0,0,0.0,153.0,0.0,0,2,2.58,40,0.0,0.46923076923076923,0.0,0.3770491803278688,0,0
WAM_RABI25_01974,GRW_02641,2025-12-17,wheat,Tilt 250 EC,Punjab,Amritsar,TER_0065,0.0,0.0,0,0,0,65.0,93.0,29.0,0,2,1.42,73,1.0,0.38461538461538464,1.0,0.42,0,0
WAM_RABI25_01975,GRW_02643,2025-12-08,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0416,0.0,0.0,0,0,0,74.0,102.0,38.0,0,2,5.16,64,0.6,0.6538461538461539,0.6666666666666666,0.32941176470588235,0,0
WAM_RABI25_01976,GRW_02644,2025-11-06,potato,Kavach 75 WP,Punjab,Patiala,TER_0421,0.0,0.0,0,0,0,0.0,75.0,0.0,0,2,0.73,47,1.0,0.7153846153846154,1.0,0.24731182795698925,0,0
WAM_RABI25_01977,GRW_02645,2025-11-14,chickpea,Actara 25 WG,Karnataka,Vijayapura,TER_0392,0.0,0.0,0,0,0,0.0,107.0,0.0,0,2,1.64,35,0.6,0.47692307692307695,0.5,0.46774193548387094,1,0
WAM_RABI25_01978,GRW_02646,2025-10-27,mustard,Score 250 EC,Uttar Pradesh,Agra,TER_0310,0.0,0.0,0,0,0,85.0,111.0,0.0,0,2,1.06,37,0.6,0.3230769230769231,0.6666666666666666,0.2857142857142857,0,0
WAM_RABI25_01979,GRW_02649,2026-01-09,mustard,Score 250 EC,Haryana,Karnal,TER_0258,0.0,0.0,0,0,0,11.0,37.0,0.0,1,2,1.64,57,1.0,0.3230769230769231,1.0,0.30952380952380953,1,0
WAM_RABI25_01980,GRW_02650,2026-01-10,mustard,Score 250 EC,Rajasthan,Sikar,TER_0373,0.0,0.0,0,0,0,10.0,36.0,0.0,1,2,0.77,31,1.0,0.2923076923076923,1.0,0.3157894736842105,1,0
WAM_RABI25_01981,GRW_02651,2025-12-05,chickpea,Actara 25 WG,Rajasthan,Bharatpur,TER_0334,0.0,0.0,0,0,1,0.0,86.0,0.0,0,2,3.99,40,1.0,0.4076923076923077,1.0,0.2641509433962264,0,0
WAM_RABI25_01982,GRW_02653,2026-02-14,safflower,Score 250 EC,Maharashtra,Amravati,TER_0215,0.0,0.0,0,0,0,0.0,6.0,0.0,0,2,0.64,33,0.0,0.5,0.0,0.38461538461538464,0,0
WAM_RABI25_01983,GRW_02654,2026-03-18,mustard,Score 250 EC,Rajasthan,Sikar,TER_0109,0.0,0.0,0,0,0,-57.0,-31.0,0.0,0,2,1.54,22,1.0,0.5230769230769231,1.0,0.35294117647058826,0,0
WAM_RABI25_01984,GRW_02655,2026-01-01,wheat,Tilt 250 EC,Punjab,Patiala,TER_0355,0.0,0.0,0,0,0,50.0,78.0,14.0,0,2,1.64,31,1.0,0.6076923076923076,1.0,0.46835443037974683,0,0
WAM_RABI25_01985,GRW_02656,2025-11-08,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0260,0.0,0.0,0,0,0,104.0,132.0,68.0,0,2,0.99,60,1.0,0.5153846153846153,1.0,0.3880597014925373,0,0
WAM_RABI25_01986,GRW_02657,2025-10-30,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0404,0.0,0.0,0,0,0,113.0,141.0,77.0,0,2,3.57,50,1.0,0.33076923076923076,1.0,0.32558139534883723,0,0
WAM_RABI25_01987,GRW_02659,2025-10-17,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0006,0.0,0.0,0,0,0,126.0,154.0,90.0,0,2,3.66,58,0.6,0.45384615384615384,0.5,0.3050847457627119,0,0
WAM_RABI25_01988,GRW_02660,2025-11-17,wheat,Tilt 250 EC,Punjab,Patiala,TER_0322,0.0,0.0,0,0,0,95.0,123.0,59.0,0,2,1.15,38,1.0,0.4076923076923077,1.0,0.4339622641509434,0,0
WAM_RABI25_01989,GRW_02661,2026-02-11,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0347,0.0,0.0,0,0,0,9.0,37.0,-27.0,1,2,2.03,58,1.0,0.34615384615384615,1.0,0.26666666666666666,0,0
WAM_RABI25_01990,GRW_02662,2026-03-08,mustard,Score 250 EC,Haryana,Karnal,TER_0489,0.0,0.0,0,0,0,-47.0,-21.0,0.0,0,2,0.68,22,1.0,0.5153846153846153,1.0,0.31343283582089554,0,0
WAM_RABI25_01991,GRW_02663,2025-10-28,chickpea,Actara 25 WG,Punjab,Amritsar,TER_0395,0.0,0.0,0,0,0,0.0,124.0,0.0,0,2,1.64,28,1.0,0.4230769230769231,1.0,0.45454545454545453,0,0
WAM_RABI25_01992,GRW_02664,2025-11-19,unknown,Tilt 250 EC,Karnataka,Vijayapura,TER_0029,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.01,50,1.0,0.15384615384615385,1.0,0.3,0,0
WAM_RABI25_01993,GRW_02665,2026-02-01,chickpea,Actara 25 WG,Karnataka,Vijayapura,TER_0227,0.0,0.0,0,0,0,0.0,28.0,0.0,0,2,1.25,24,1.0,0.2846153846153846,1.0,0.4864864864864865,0,0
WAM_RABI25_01994,GRW_02666,2025-12-02,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0287,0.0,0.0,0,0,0,80.0,108.0,44.0,0,2,1.8,25,1.0,0.46153846153846156,1.0,0.36666666666666664,0,0
WAM_RABI25_01995,GRW_02667,2025-11-17,chickpea,Actara 25 WG,Madhya Pradesh,Ratlam,TER_0337,0.0,0.0,0,0,0,0.0,104.0,0.0,0,2,3.4,24,1.0,0.2846153846153846,1.0,0.4864864864864865,0,0
WAM_RABI25_01996,GRW_02668,2026-03-08,wheat,Tilt 250 EC,Haryana,Rohtak,TER_0495,0.0,0.0,0,0,0,-16.0,12.0,-52.0,0,2,1.2,63,1.0,0.4,1.0,0.3269230769230769,0,0
WAM_RABI25_01997,GRW_02669,2026-02-27,mustard,Score 250 EC,Punjab,Bathinda,TER_0352,0.0,0.0,0,0,0,-38.0,-12.0,0.0,0,2,4.92,69,1.0,0.7230769230769231,1.0,0.35106382978723405,0,0
WAM_RABI25_01998,GRW_02670,2026-02-16,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0380,0.0,0.0,0,0,1,4.0,32.0,-32.0,1,2,1.28,69,1.0,0.5076923076923077,1.0,0.24242424242424243,0,0
WAM_RABI25_01999,GRW_02671,2026-03-25,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0328,0.0,0.0,0,0,0,-33.0,-5.0,-69.0,0,2,1.17,24,1.0,0.5461538461538461,1.0,0.30985915492957744,0,0
WAM_RABI25_02000,GRW_02673,2025-11-05,chickpea,Actara 25 WG,Rajasthan,Bikaner,TER_0437,0.0,0.0,0,0,0,0.0,116.0,0.0,0,2,1.28,46,1.0,0.34615384615384615,1.0,0.4888888888888889,0,0
WAM_RABI25_02001,GRW_02674,2025-11-09,lentil,Tilt 250 EC,West Bengal,Bardhaman,TER_0377,0.0,0.0,0,0,0,0.0,126.0,0.0,0,2,0.83,60,1.0,0.2923076923076923,1.0,0.3684210526315789,0,0
WAM_RABI25_02002,GRW_02675,2025-11-19,mustard,Score 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0405,0.0,0.0,0,0,0,62.0,88.0,0.0,0,2,1.31,24,1.0,0.4076923076923077,1.0,0.41509433962264153,0,0
WAM_RABI25_02003,GRW_02676,2025-10-31,mustard,Score 250 EC,Madhya Pradesh,Ratlam,TER_0106,0.0,0.0,0,0,0,81.0,107.0,0.0,0,2,1.64,38,1.0,0.3769230769230769,0.75,0.3469387755102041,0,0
WAM_RABI25_02004,GRW_02677,2025-10-30,wheat,Tilt 250 EC,Maharashtra,Akola,TER_0015,0.0,0.0,0,0,0,113.0,141.0,77.0,0,2,1.1,50,1.0,0.3230769230769231,1.0,0.42857142857142855,1,1
WAM_RABI25_02005,GRW_02683,2026-01-31,wheat,Tilt 250 EC,Uttar Pradesh,Agra,TER_0277,0.0,0.0,0,0,0,20.0,48.0,-16.0,0,2,2.98,56,1.0,0.38461538461538464,1.0,0.28,0,0
WAM_RABI25_02006,GRW_02685,2026-02-06,cumin,Amistar 250 SC,Gujarat,Mehsana,TER_0493,0.0,0.0,0,0,0,0.0,19.0,0.0,0,2,1.44,73,0.0,0.2923076923076923,0.0,0.3684210526315789,1,0
WAM_RABI25_02007,GRW_02686,2026-01-18,chickpea,Actara 25 WG,Uttar Pradesh,Kanpur Nagar,TER_0405,0.0,0.0,0,0,0,0.0,42.0,0.0,0,2,0.93,54,1.0,0.4076923076923077,1.0,0.41509433962264153,1,0
WAM_RABI25_02008,GRW_02687,2026-02-21,mustard,Score 250 EC,Haryana,Sirsa,TER_0313,0.0,0.0,0,0,0,-32.0,-6.0,0.0,0,2,1.53,38,1.0,0.45384615384615384,1.0,0.3389830508474576,1,1
WAM_RABI25_02009,GRW_02688,2025-10-18,potato,Kavach 75 WP,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,0.0,94.0,0.0,0,2,3.87,43,0.6,0.26153846153846155,0.6666666666666666,0.29411764705882354,0,0
WAM_RABI25_02010,GRW_02689,2025-12-30,mustard,Score 250 EC,Madhya Pradesh,Ujjain,TER_0219,0.0,0.0,0,0,0,21.0,47.0,0.0,0,2,1.84,23,1.0,0.5846153846153846,1.0,0.3684210526315789,1,1
WAM_RABI25_02011,GRW_02691,2025-12-03,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0061,0.0,0.0,0,0,0,0.0,79.0,0.0,0,2,1.03,37,1.0,0.45384615384615384,1.0,0.4576271186440678,1,0
WAM_RABI25_02012,GRW_02692,2025-10-18,barley,Tilt 250 EC,Haryana,Rohtak,TER_0033,0.0,0.0,0,0,0,0.0,143.0,0.0,0,2,2.1,42,1.0,0.4,1.0,0.2692307692307692,0,0
WAM_RABI25_02013,GRW_02693,2025-11-26,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0053,0.0,0.0,0,0,0,86.0,114.0,50.0,0,2,0.83,50,1.0,0.6076923076923076,1.0,0.31645569620253167,0,0
WAM_RABI25_02014,GRW_02694,2025-12-03,lentil,Tilt 250 EC,Madhya Pradesh,Indore,TER_0089,0.0,0.0,0,0,0,0.0,102.0,0.0,0,2,2.74,32,0.0,0.8384615384615385,0.0,0.30275229357798167,0,0
WAM_RABI25_02015,GRW_02695,2025-10-28,cumin,Amistar 250 SC,Gujarat,Mehsana,TER_0229,0.0,0.0,0,0,0,0.0,120.0,0.0,0,2,0.56,53,1.0,0.5846153846153846,1.0,0.47368421052631576,0,0
WAM_RABI25_02016,GRW_02696,2025-10-25,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0094,0.0,0.0,0,0,0,0.0,118.0,0.0,0,2,1.45,54,0.0,0.3923076923076923,0.0,0.29411764705882354,1,0
WAM_RABI25_02017,GRW_02697,2025-10-17,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0202,0.0,0.0,0,0,0,126.0,154.0,90.0,0,2,2.24,62,1.0,0.4,1.0,0.23076923076923078,1,0
WAM_RABI25_02018,GRW_02698,2025-10-30,chickpea,Actara 25 WG,Maharashtra,Akola,TER_0345,0.0,0.0,0,0,0,0.0,122.0,0.0,0,2,1.74,42,1.0,0.16923076923076924,1.0,0.4090909090909091,0,0
WAM_RABI25_02019,GRW_02699,2026-01-11,wheat,Tilt 250 EC,Uttar Pradesh,Agra,TER_0310,0.0,0.0,0,0,0,40.0,68.0,4.0,0,2,2.6,32,1.0,0.3230769230769231,1.0,0.2857142857142857,0,0
